link,name,ingredients,eng_ingredients
https://www.kwestiasmaku.com//przepis/pierogi-ze-szpinakiem-zapiekane-w-sosie-pomidorowym,Pierogi ze szpinakiem zapiekane w sosie pomidorowym,100 g sera feta,100 g feta cheese
https://www.kwestiasmaku.com//przepis/pierogi-ze-szpinakiem-zapiekane-w-sosie-pomidorowym,Pierogi ze szpinakiem zapiekane w sosie pomidorowym,100 g ricotty,100 g ricotta
https://www.kwestiasmaku.com//przepis/pierogi-ze-szpinakiem-zapiekane-w-sosie-pomidorowym,Pierogi ze szpinakiem zapiekane w sosie pomidorowym,100 g tartej mozzarelli,100 g mozzarella grated
https://www.kwestiasmaku.com//przepis/pierogi-ze-szpinakiem-zapiekane-w-sosie-pomidorowym,Pierogi ze szpinakiem zapiekane w sosie pomidorowym,"sól, pieprz, gałka muszkatołowa, czosnek w proszku","salt, pepper, nutmeg, garlic powder"
https://www.kwestiasmaku.com//przepis/zupa-ziemniaczano-fasolkowa,Zupa ziemniaczano-fasolkowa,1 łyżka oliwy extra vergine,1 tablespoon extra vergine oil
https://www.kwestiasmaku.com//przepis/zupa-ziemniaczano-fasolkowa,Zupa ziemniaczano-fasolkowa,1 łyżka masła,1 spoonful of butter
https://www.kwestiasmaku.com//przepis/zupa-ziemniaczano-fasolkowa,Zupa ziemniaczano-fasolkowa,1/2 kg ziemniaków,1/2 kg potatoes
https://www.kwestiasmaku.com//przepis/zupa-ziemniaczano-fasolkowa,Zupa ziemniaczano-fasolkowa,1 i 1/2 litra rosołu lub bulionu drobiowego/jarzynowego,1 and 1/2 litres of chicken/pearl broth
https://www.kwestiasmaku.com//przepis/zupa-ziemniaczano-fasolkowa,Zupa ziemniaczano-fasolkowa,garść zielonej fasolki szparagowej,a handful of green asparagus beans
https://www.kwestiasmaku.com//przepis/zupa-ziemniaczano-fasolkowa,Zupa ziemniaczano-fasolkowa,"180 g śmietany 18% (gęstej, z kubka)","180 g cream 18% (thick, cup)"
https://www.kwestiasmaku.com//przepis/zupa-ziemniaczano-fasolkowa,Zupa ziemniaczano-fasolkowa,3 łyżki posiekanego szczypiorku lub koperku,3 spoons of chopped chives or dill
https://www.kwestiasmaku.com//przepis/zupa-ziemniaczano-fasolkowa,Zupa ziemniaczano-fasolkowa,ok 50 g łososia wędzonego lub sera feta,approx. 50 g smoked salmon or feta cheese
https://www.kwestiasmaku.com//przepis/makaron-z-lososiem-wedzonym-i-szpinakiem,Makaron z łososiem wędzonym i szpinakiem,"ok. 150 g makaronu (np. pappardelle, penne lub kokardki)","approx. 150 g pasta (e.g. pappardelle, penne or bows)"
https://www.kwestiasmaku.com//przepis/makaron-z-lososiem-wedzonym-i-szpinakiem,Makaron z łososiem wędzonym i szpinakiem,duża garść szpinaku,a large handful of spinach
https://www.kwestiasmaku.com//przepis/makaron-z-lososiem-wedzonym-i-szpinakiem,Makaron z łososiem wędzonym i szpinakiem,opcjonalnie: mały ząbek czosnku,optional: small garlic tooth
https://www.kwestiasmaku.com//przepis/makaron-z-lososiem-wedzonym-i-szpinakiem,Makaron z łososiem wędzonym i szpinakiem,150 g łososia wędzonego,150 g smoked salmon
https://www.kwestiasmaku.com//przepis/makaron-z-lososiem-wedzonym-i-szpinakiem,Makaron z łososiem wędzonym i szpinakiem,"3 łyżki kremowego serka* (np. Twój Smak, Philadelphia)","3 tablespoons cream cheese* (e.g. your Taste, Philadelphia)"
https://www.kwestiasmaku.com//przepis/makaron-z-lososiem-wedzonym-i-szpinakiem,Makaron z łososiem wędzonym i szpinakiem,2 łyżki masła,2 tablespoons butter
https://www.kwestiasmaku.com//przepis/makaron-z-lososiem-wedzonym-i-szpinakiem,Makaron z łososiem wędzonym i szpinakiem,2 cząstki cytryny,2 lemon particles
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,4 naleśniki,4 pancakes
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,1 pojedynczy filet z kurczaka,1 single chicken fillet
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,1 łyżeczka mąki kukurydzianej lub ziemniaczanej,1 teaspoon of maize or potato flour
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,1 czerwona papryka,1 red peppers
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,250 g cukinii,250 g zucchini
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,150 g bakłażana (opcjonalnie),150 g eggplant (optional)
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,1/2 papryczki chili (lub do smaku),1/2 chili peppers (or to taste)
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,1 łyżeczka kurkumy,1 teaspoon of turmeric
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,1 łyżka oregano,1 spoon oregano
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,2 łyżki sosu sojowego,2 tablespoons soy sauce
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,1/2 ząbka czosnku,1/2 garlic tooth
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,kawałeczek papryczki chili,a slice of chili peppers
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,400 ml puszka pomidorów,400 ml can of tomatoes
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,"przyprawy: 1/4 łyżeczki kurkumy i oregano, sól, pieprz","spices: 1/4 teaspoons of turmeric and oregano, salt, pepper"
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,ok. 120 g tartego sera,approx. 120 g grated cheese
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-kurczakiem-i-warzywami,Naleśniki zapiekane z kurczakiem i warzywami,świeża kolendra lub bazylia,fresh coriander or basil
https://www.kwestiasmaku.com//przepis/jajka-zapiekane-w-tostach-z-pomidorami,Jajka zapiekane w tostach z pomidorami,1 duży pomidor malinowy,1 large raspberry tomato
https://www.kwestiasmaku.com//przepis/jajka-zapiekane-w-tostach-z-pomidorami,Jajka zapiekane w tostach z pomidorami,1 łyżka drobno posiekanej cebuli,1 spoonful of finely chopped onions
https://www.kwestiasmaku.com//przepis/jajka-zapiekane-w-tostach-z-pomidorami,Jajka zapiekane w tostach z pomidorami,opcjonalnie: papryczka chili do smaku,optional: chili pepper to taste
https://www.kwestiasmaku.com//przepis/jajka-zapiekane-w-tostach-z-pomidorami,Jajka zapiekane w tostach z pomidorami,"2 kromki pieczywa (np. tostowego, brioszki, chałki lub chleba)","2 slices of bread (e.g. toast, brioches, challahs or bread)"
https://www.kwestiasmaku.com//przepis/jajka-zapiekane-w-tostach-z-pomidorami,Jajka zapiekane w tostach z pomidorami,2 łyżeczki masła i 1 łyżeczka oliwy,2 teaspoons butter and 1 teaspoon oil
https://www.kwestiasmaku.com//przepis/jajka-zapiekane-w-tostach-z-pomidorami,Jajka zapiekane w tostach z pomidorami,2 jajka,2 eggs
https://www.kwestiasmaku.com//przepis/jajka-zapiekane-w-tostach-z-pomidorami,Jajka zapiekane w tostach z pomidorami,świeża bazylia lub kolendra,fresh basil or coriander
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,250 g makaronu cannelloni (rurki do nadziewania),250 g cannelloni pasta (stuffing tubes)
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,500 g mielonego mięsa*,500 g minced meat*
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,2 łyżeczki suszonego oregano,2 teaspoons dried oregano
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,1 duża cebula,1 large onions
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,200 g szpinaku (świeżego lub mrożonego),200 g spinach (fresh or frozen)
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,1/4 szklanki mleka,1/4 cups of milk
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,700 ml przecieru pomidorowego,700 ml tomato puree
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,125 ml bulionu,125 ml of broth
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,świeża bazylia,fresh basil
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,1 ząbek czosnku,1 clove garlic
https://www.kwestiasmaku.com//przepis/cannelloni-z-mielonym-miesem-i-szpinakiem,Cannelloni z mielonym mięsem i szpinakiem,200 g mozzarelli,200 g mozzarelli
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,2 łyżki oliwy extra vergine,2 tablespoons extra vergine oil
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,1 cebula,1 onion
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,1/2 szklanki czerwonej soczewicy,1/2 glass of red lentils
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,500 g dyni,500 g pumpkin
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,1 czerwona papryka,1 red peppers
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,1 mała cukinia (250 g),1 small zucchini (250 g)
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,1 mały patison lub cukinia jak wyżej (250 g),1 small patison or zucchini as above (250 g)
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,ostra papryczka (ilość do smaku),hot peppers (flavourable)
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,250 ml wrzącej wody,250 ml boiling water
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,600 g świeżych pomidorów,600 g fresh tomatoes
https://www.kwestiasmaku.com//przepis/leczo-z-soczewica-i-dynia,Leczo z soczewicą i dynią,"sól, pieprz, 1 łyżeczka papryki w proszku","salt, pepper, 1 teaspoon pepper powder"
https://www.kwestiasmaku.com//przepis/salatka-z-lososiem-teriyaki-mango-i-awokado,"Sałatka z łososiem teriyaki, mango i awokado",2 filety z łososia po ok. 150 g każdy,2 salmon fillets of approximately 150 g each
https://www.kwestiasmaku.com//przepis/salatka-z-lososiem-teriyaki-mango-i-awokado,"Sałatka z łososiem teriyaki, mango i awokado","marynata: 4 łyżki sosu sojowego, 2 łyżeczki soku z limonki, 2 łyżki syropu klonowego, 2 łyżeczki startego imbiru, 1 starty ząbek czosnku","marinade: 4 tablespoons of soy sauce, 2 tablespoons of lime juice, 2 tablespoons of maple syrup, 2 tablespoons of broken ginger, 1 teaspoon of garlic"
https://www.kwestiasmaku.com//przepis/salatka-z-lososiem-teriyaki-mango-i-awokado,"Sałatka z łososiem teriyaki, mango i awokado",1 kolba kukurydzy (lub mała puszka ok. 170 g),1 flask of maize (or a small can of about 170 g)
https://www.kwestiasmaku.com//przepis/salatka-z-lososiem-teriyaki-mango-i-awokado,"Sałatka z łososiem teriyaki, mango i awokado",1 awokado,1 avocado
https://www.kwestiasmaku.com//przepis/salatka-z-lososiem-teriyaki-mango-i-awokado,"Sałatka z łososiem teriyaki, mango i awokado",1 mango,1 mangoes
https://www.kwestiasmaku.com//przepis/salatka-z-lososiem-teriyaki-mango-i-awokado,"Sałatka z łososiem teriyaki, mango i awokado",1/2 papryczki chili,1/2 chili peppers
https://www.kwestiasmaku.com//przepis/salatka-z-lososiem-teriyaki-mango-i-awokado,"Sałatka z łososiem teriyaki, mango i awokado",rukola,Rucola
https://www.kwestiasmaku.com//przepis/salatka-z-lososiem-teriyaki-mango-i-awokado,"Sałatka z łososiem teriyaki, mango i awokado",olej sezamowy,sesame oil
https://www.kwestiasmaku.com//przepis/salatka-z-lososiem-teriyaki-mango-i-awokado,"Sałatka z łososiem teriyaki, mango i awokado",nasiona sezamu,sesame seeds
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,1 łyżka oliwy extra vergine,1 tablespoon extra vergine oil
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,1/2 łyżki masła,1/2 tablespoons of butter
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,1 mała cebula,1 small onion
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,2 łyżki surowego ryżu arborio (jak do risotto),2 tablespoons of raw arborio rice (for risotto)
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,1/3 szklanki białego wina (wytrawnego),1/3 glass of white wine (dry)
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,"1,5 litra bulionu, wywaru lub rosołu","1,5 litres of broth, broth or broth"
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,100 g kurek,100 g tap
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,2 pomidory (np. malinowe),2 tomatoes (e.g. raspberry)
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,1 łyżeczka miodu,1 teaspoon honey
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,4 łyżki tartego parmezanu lub grana padano,4 tablespoons grated parmesan or played padano
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,filiżanka listków bazylii,cup of basil leaves
https://www.kwestiasmaku.com//przepis/zupa-ze-swiezych-pomidorow-z-kurkami,Zupa ze świeżych pomidorów z kurkami,"do podania: grzanki z bagietki, kilka kosteczek sera gorgonzola","to be served: toasted baguette, several cubes of gorgonzola cheese"
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,200 g makaronu świderki,200 g noodles
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,2 łyżki oliwy extra vergine,2 tablespoons extra vergine oil
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,1 łyżka masła,1 spoonful of butter
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,1/2 cebuli,1/2 onions
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,2 ząbki czosnku,2 garlic teeth
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,300 g cukinii (1 średnia),300 g zucchini (1 average)
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,1/2 czerwonej papryki,1/2 red peppers
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,1/2 żółtej papryki,1/2 yellow peppers
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,1/4 bakłażana lub 4 pieczarki,1/4 eggplant or 4 mushrooms
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,400 g pomidorów krojonych z puszki,400 g canned tomatoes
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,200 g pomidorków koktajlowych,200 g of cocktail tomatoes
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,150 g żółtego sera np. mozzarelli lub innego do zapiekania,150 g yellow cheese e.g. mozzarelli or other baked cheese
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,"sól, pieprz, 1 łyżeczka suszonego oregano","salt, pepper, 1 teaspoon dried oregano"
https://www.kwestiasmaku.com//przepis/makaron-zapiekany-z-warzywami-i-serem,Zapiekanka makaronowa z warzywami i mozzarellą,świeży tymianek lub bazylia,fresh thyme or basil
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,7 naleśników,7 pancakes
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,1 i 1/2 szklanki pokrojonych brzoskwiń / śliwek / moreli,1 and 1/2 glasses of chopped peaches/prunes/apricots
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,250 g serka śmietankowego / twarogowego / ricotty,250 g Cream/Cherry/Ricotty cheese
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,1 łyżka budyniu waniliowego w proszku,1 spoon vanilla pudding powder
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,4 łyżki cukru pudru,4 tablespoons of powdered sugar
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,1 łyżka cukru wanilinowego,1 spoonful of vanillin sugar
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,1 jajko,1 egg
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,2 łyżki masła + do posmarowania formy,2 tablespoons butter + for lubrication form
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,200 g gęstej śmietany 18%,200 g thick cream 18%
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,1 łyżka cukru,1 spoonful of sugar
https://www.kwestiasmaku.com//przepis/nalesniki-zapiekane-z-serem-i-owocami,Naleśniki zapiekane z serem i owocami,100 g borówki amerykańskiej / jeżyn / jagód / malin,100 g blueberries / blackberries / berries / raspberries
